Title,Link,website,Article_Text,True_Label
,https://www.elwatannews.com/news/details/8168074,elwatan,"كشفت أبحاث حديثة لشركة الأمن السيبراني ESET، عن تحذير من تطبيقات سرقة الصور ومخاوف متزايدة بشأن شعور المستخدمين بأن هواتفهم تتجسس عليهم، إذ جرى تحديد مجموعة من تطبيقات أندرويد الخبيثة التي تقوم بالتجسس الفعلي، ويزعم باحثو ESET أنهم اكتشفوا 6 تطبيقات أندرويد ضارة كانت متاحة على متجر Google Play، بالإضافة إلى 6 تطبيقات أخرى مماثلة تم تحديدها عبر أداة VirusTotal، جميعها تقوم بتشغيل برنامج الوصول عن بُعد، فهذه البرامج الخبيثة قادرة على تسجيل محادثات المستخدمين، واستخراج الرسائل من تطبيقي واتساب وسيجنال، بما في ذلك تطبيق يُدعى WaveChat الذي يُزعم أنه يمكنه تسجيل الصوت في الخلفية حتى عندما لا يكون الميكروفون قيد الاستخدام.
وأشار الباحثون إلى تحذير من تطبيقات سرقة الصور و
، إذ يُعتقد أن هذه التطبيقات، التي وصل عدد تنزيلاتها إلى نحو 1400 مرة على نظام أندرويد، استهدفت بشكل رئيسي المستخدمين في الهند وباكستان، ولم تكن موجهة للمستخدمين في الولايات المتحدة، وتُشير النتائج، التي نُشرت في منشور على منصة WeLiveSecurity التابعة لـ ESET، إلى أن الجهات الفاعلة التي تقف وراء هذه البرامج الخبيثة ربما استخدمت خدعة رومانسية لإغراء الضحايا لتثبيت البرامج الضارة، وخلص الباحثون إلى أن تطبيقات التجسس هذه هي من عمل مجموعة Patchwork APT، وهي مجموعة تهديد معروفة في عالم الأمن السيبراني، ومن الأمثلة المثيرة للاهتمام، حمّل مستخدم يُدعى محمد رضوان وهو اسم لاعب كريكيت باكستاني شهير، أحد تطبيقات VajraSpy الخبيثة، ما يشير إلى استهداف محتمل لمشجعي اللاعب، بحسب ما ذكر موقع mashable.
وتشمل قائمة أسماء التطبيقات التي تم تحديدها: Privee Talk، MeetMe، Let’s Chat، Quick Chat، Rafaqat، وChit Chat، إذ يُشار إلى أن تطبيق MeetMe الشهير، الذي تم تنزيله أكثر من 100 مليون مرة، لا علاقة له بتطبيقات التجسس هذه، ويجب على المستخدمين الانتباه إلى التطبيقات المشابهة في الاسم التي قد تظهر في متاجر التطبيقات الخاصة بهم، ويأتي هذا التحذير بعد أن اكتشف باحثو ESET في أكتوبر تطبيقين تجسس آخرين متخفيين في شكل تطبيق Signal لنظام أندرويد يستهدفان المستخدمين في الإمارات العربية المتحدة.
وأشار الخبراء إلى أن مجرد توفر أي تطبيق على
أو Apple لا يضمن بالضرورة أمانه؛ إذ يجب على المستخدمين دائمًا تنزيل التطبيقات من شركات موثوقة والانتباه الشديد إلى الأذونات التي يمنحونها للتطبيقات، وغالبًا ما تُحاكي التطبيقات الخبيثة التطبيقات الشائعة لتبدو شرعية، كما حدث مؤخرًا مع تطبيقات Sora المزيفة.",REAL
,https://www.elwatannews.com/news/details/8168069,elwatan,"دعت منطقة مكة المكرمة، عبر صفحتها على موقع التواصل الاجتماعي «فيسبوك»، ضيوف الرحمن والمعتمرين، إلى ضرورة أخذ لقاح الإنفلونزا الموسمية وارتداء الكمامة أثناء أداء المناسك وفي أروقة الحرمين الشريفين، وذلك للوقاية من عدوى الفيروسات الموسمية والحفاظ على صحتهم وسلامة زوار بيت الله الحرام.
وتأتي هذه التوجيهات ضمن جهودها المستمرة بالتنسيق مع وزارة الصحة السعودية؛ لتعزيز الوعي الصحي بين قاصدي
والمسجد النبوي، والحد من انتشار الأمراض المعدية خلال موسم العمرة، وكثرة توافد الزوار في هذا الوقت من العام.
وشددت على أهمية الالتزام بالإجراءات الوقائية العامة مثل غسل اليدين بانتظام وتجنب الزحام قدر الإمكان؛ حرصًا على سلامة الجميع، وتمكين
من أداء مناسكهم في بيئة آمنة وصحية.",REAL
,https://www.elwatannews.com/news/details/8168072,elwatan,"وجهت وزارة التربية والتعليم خطابا إلى المديريات التعليمية، بتكليف بعض العاملين بالمديريات التعليمية بأعمال مسؤول الجدارات (منسق عام تطبيق منهجية الجدارات) بالمديريات التعليمية، حرصا على عدم التداخل بين أعمال التقييم والتحقق وأعمال التوجيه الفني وغيرها من الأعمال الفنية أو الإدارية الخاصة بالتعليم الفني بنوعياته المختلفة (صناعي- زراعي- تجاري- فندقي ).
وأوضحت الوزراة ضرورة اتباع مجموعة من التعليمات المتعلقة بهذا القرار كالتالي:
- أعمال التوجيه الفني بالمديريات والإدارات التعليمية التابعة لها هي من اختصاص هيئة التوجيه الفني بالمديريات والتي تستمد تعليماتها من إدارة التوجيه الفني بالإدارات العامة النوعية بالإدارة المركزية المدارس التعليم الفني بديوان عام الوزارة وليست من اختصاص منسق عام الجدارات أو منسقي النوعيات بالمحافظات، ولا يجري القيام بأعمال التوجيه على المدارس الفنية من قبل منسق عام أو منسقي النوعيات بالمحافظة غير التابعين لذات النوعية والقائمين بأعمال التوجيه إلى جوار تكليفهم كمنسق عام أو منسق نوعية.
- جميع الأعمال الخاصة بشؤون الطلاب بما فيها الاستفسارات والأعذار المرضية طبقا لمادة 14 من لائحة التقييم والتحقق المعدلة لسنة 2022 هي من اختصاص إدارات التعليم الفنىي(صناعي- زراعي- تجاري- فندقي) بالمديريات التعليمية، وهي الجهة الوحيدة المنوط بها مخاطبة إدارات شؤون الطلبة والامتحانات بالإدارة العامة للنوعية (صناعي- زراعي- تجاري- فندقي) بالإدارة المركزية المدارس التعليم الفني بديوان عام الوزارة، ولا يحدث عن طريق منسقي عموم الجدارات بالمحافظات لكونها ليست من الأعمال المكلف بها ويقتصر دوره على مراجعة النماذج الخاصة بالأعذار والمرسلة من قبل الإدارة المركزية المدارس
والتي يجري استيفائها من قبل غرفة التقييم والتحقق والتوقيع عليها من مسؤول الغرفة ومنسق عام الجدارات بالمحافظة وإرسالها لإدارة التعليم الفني بالمديرية تمهيدا لإرسالها للإدارة العامة النوعية المختصة بالإدارة المركزية المدارس التعليم الفني .
- جميع الأعمال الخاصة بإحصاءات الطلاب وبيانات المدارس والمعامل وغيرها من البيانات الإحصائية الخاصة بالمدارس الفنية من اختصاص إدارات التعليم الفني (صناعي- زراعي- تجاري- فندقي) بالمديريات التعليمية بالمديرية وليست من اختصاص منسق عام الجدارات بالمحافظات. وفي حالة احتياجه إلى أي إحصائيات يطلبها من إدارة التعليم الفني المختصة بالمديرية.
- تتلخص أعمال مسؤولي الجدارات بالمحافظات منسقي المحافظات فيما يلي:
- متابعة أعمال التقييم والتحقق الداخلي والخارجي بالمديريات التعليمية، استلام نسخة ورقية من تقارير التحقق الخارجي وإرسالها للإدارة العامة النوعية بالإدارة المركزية المدارس التعليم الفني.
- تجميع إحصائيات نتائج الطلاب وموافاة الإدارة المركزية المدارس التعليم الفني بها في المواعيد المحددة لذلك.
- متابعة جميع التعليميات والتوجيهات التي تصدر من الإدارة المركزية ال
بشأن أعمال التقييم والتحقق وإعلام القائمين على منهجية الجدرات بالمديرية التعليمية بها بالتعاون مع منسقي النوعيات بالمديرية.
- حفظ وتأمين وسلامة تقارير التحقق الخارجي بالتنسيق مع منسق النوعية بالمديرية لحين إرسالها للإدارة العامة النوعية المختصة في حالة ورود تعليمات فنية تخص أعمال التقييم والتحقق للتوعية يجب على منسق النوعية بالمديرية التنسيق مع المنسق العام للجدارات بالمديرية وإبلاغه بأي تعليمات وردت إليه على أن يقوم المنسق العام بالتواصل مع الإدارة النوعية بالمديرية لاتخاذ الإجراءات اللازمة نحو تنفيذ التعليمات الواردة.",REAL
,https://www.elwatannews.com/news/details/8168611,elwatan,Not found,REAL
,https://www.elwatannews.com/news/details/8168456,elwatan,"لا أذكر حقيقة عدد المرات التى قرأت فيها على أحد المرضى نص الموافقة على إجراء التدخّل الجراحى قبل أن أطلب منه أن يوقّع عليها أو يبصم بإبهامه أسفل الورقة. سنوات العمل كطبيب مقيم فى مستشفى جامعى لم يخلُ فيها أسبوع واحد من جلسة من هذا النوع.
الأمر كان يتم بروتينية مملة، لا وقت لدى أى طبيب مقيم فى العالم كله ليشرح للمريض كل ما سيحدث أو ما يمكن أن يحدث. هو إجراء يتم لأن إدارة المستشفى تطلبه، لا لأنه ضرورى بالمرة من وجهة نظر الطبيب.
لم تفارق تلك الجلسات ذهنى قط وأنا أراقب المناقشات التى تدور حول قانون المسئولية الطبية الذى تم إقراره أخيراً، ودخل حيز التنفيذ منذ فترة قصيرة. ذلك القانون الذى أرهق القطاع الطبى بأكمله حتى ظهر إلى النور، وانقسم بسببه المجتمع الصحى كله بين مؤيد ومعارض.
المناقشات كانت تدور حول ضرورة أن يوقّع المريض على ما يُعرف بـ«الموافقة المستنيرة» قبل أى تدخّل طبى. لفترة كنت أظن أنها تلك التى كنت أقرأها للمرضى فى الماضى، حتى اكتشفت أنها تختلف اختلافاً كبيراً، اختلافاً يجعلنى أعيد النظر فى الأمر برمّته.
الموافقة المستنيرة لا تُبلِغ المريض بالإجراء الطبى فحسب، وإنما تذكر كل المضاعفات التى يمكن أن تحدث بالتفصيل، وتشرح له بشكل واضح كل ما يمكن أن يتعرّض له بعد الإجراء الجراحى. وهو -فى رأيى- أمر كان يحتاجه المريض والطبيب على حدٍ سواء، بكل تأكيد.
فى كل دول العالم تنعقد تلك الجلسة التى يشرح فيها الطبيب أو أحد مساعديه للمريض الإجراء الطبى بالتفصيل، ويشرح له كل المضاعفات التى يُمكن أن تحدث حتى النادر منها. وهو ما يجعل المريض يزداد ثقة فى طبيبه، بل وفى المنظومة الطبية ككل.
فبهذا الإجراء الجديد تتوازن المعادلة الدقيقة بين الحق والواجب، فالقانون يحمى المريض من الإهمال أو التغرير، ويصون الطبيب من الاتهام أو التشكيك، فحين تكون المعلومة واضحة، وتُسجّل الإرادة باحترام، تنتهى مساحات الظن، وتُبنى جسور الثقة.
منذ أيام تمت دعوتى لفعالية إطلاق النسخة الثالثة من الدلائل الاسترشادية لجراحة الكُلى والمسالك، والتى نظمتها الجمعية المصرية لجراحة المسالك، بالتعاون مع المجلس الصحى المصرى، وفيها تم الإعلان عن اعتماد الموافقات المستنيرة فى جراحة المسالك، وهو أمر بالغ الأهمية، وسابقة ينبغى تثمينها، وأن تحذو باقى التخصّصات حذوها.
أعتقد أن لجنة مشتركة من وزارة الصحة والمجلس الصحى المصرى ينبغى أن تتشكل بشكل عاجل لاعتماد الموافقات المستنيرة لكل التخصّصات، على أن يتم تحديد تاريخ قريب للإعلان عنها وتعميمها، فترك الأمر للاجتهاد لن يُفضى إلى نتائج قريبة.
إن الموافقة المستنيرة ليست بنداً فى قانون، بل فلسفة أخلاقية تُعيد للطب وجهه الإنسانى الأصيل، حين كان الطبيب يطمئن مريضه قبل أن يعالجه، ويشرح له بضميرٍ لا بمجرد واجب.
هى عودة إلى الجذور، حيث الإنسانية تسبق الإجراء، والمعرفة تسبق القرار.. أو هكذا أعتقد.",REAL
,https://www.elwatannews.com/news/details/8168454,elwatan,"بعد أن اجتمع زعماء العالم حول مائدة واحدة، وتصافحوا وتعانقوا، والتقطوا الصور التذكارية ووقّعوا اتفاقية لوقف الحرب فى غزة وتوقف أزيز الطائرات، وطلقات المدافع، وانقشعت غمامات الأتربة التى تصاحب هدم المبانى على رؤوس سكانها، وتحولت تلك الصرخات الهستيرية التى كانت تملأ الهواء إلى صمت مملوء برائحة لا يمكن تحديد مصدرها، وإلى أي شيء تعود إن كان هدوءاً يسبق العاصفة أم صمت الموت الذي حصد الآلاف أم هو الترقّب والانتظار لما سيحدث بعد الإعلان عن وقف إطلاق النار.
وعقب الإعلان عن تكلفة إعادة الإعمار والحصص التى ستُشارك بها الدول والمنظمات الدولية ومناقشة وتقسيم العمل والتكاليف وتوزيع التكليفات على الشركات متعدّدة الجنسيات، بعد كل هذا تذكرنا أننا نسينا إعمار الإنسان ليس في غزة فقط، بل فى العالم كله.
فنحن في عصر يشاهد الأطفال فيه تفاصيل الحروب الدائرة على الشاشات ويتأثرون بها أيضاً، هذا بخلاف هؤلاء الذين ينتمون إلى تلك البلاد التى تخوض الحروب بالفعل.
ويقول علم النفس والاجتماع إن الحروب تُسبّب آثاراً نفسية واجتماعية خطيرة على الأطفال، مثل اضطراب ما بعد الصدمة والاكتئاب والقلق الشديد، بالإضافة إلى مشكلات سلوكية، مثل العدوانية أو الانعزال، كما أن هناك تأثيرات طويلة المدى قد تؤثر على تطورهم الجسدى والاجتماعى، مثل تضرّر قدراتهم المعرفية وفقدان الاستقرار العائلى والمجتمعى وتدمير البيئة التعليمية، التى تؤدى إلى عواقب وخيمة على مستقبلهم.
كما أن أطفال الحروب حساسون وموجوعون، لذا علينا أن نخاطب عواطفهم وليس فقط أن نطمئنهم بطريقة ملموسة، فلا بد من السماح لهم بالتعبير عما بداخلهم ومساعدتهم بإيجاد المفردات المناسبة للتعبير عما بداخلهم من الشعور بفقدان الأمان ليفرغوا الخوف والغضب أو الوحدة التى بداخلهم للذين خسروا أهلهم.
وتشدّد الدراسات الحديثة حول آثار الحروب على الأطفال، على أنه ليس من المفروض أن يبقى هؤلاء الأطفال أقوياء فى هذا العمر حتى لا نحمّلهم أكثر من طاقاتهم، من المفروض أن ندعهم يحزنون، وألا نمنعهم من البكاء حتى يعبروا عن مشاعرهم، فهؤلاء تركت الحرب آثاراً نفسية سلبية كثيرة عليهم، سواء على المدى القريب أو البعيد، لذلك هم بحاجة إلى جلسات تأهيل نفسى تجعلهم يخرجون من هذه الحرب بأقل الخسائر النفسية.
وقد قدّمت منظمة الأمم المتحدة للطفولة (يونيسف) نصائح للتعامل مع أطفال الحروب نشرتها على موقعها الرسمى، كما أعلنت تقديراتها، التى نشرتها على موقعها الرسمى، حيث أكدت أن نحو ٤٠٠ مليون طفل على مستوى العالم يعيشون فى مناطق صراع أو فروا منها.
وأكدت فى دراسة جديدة لها أن الأطفال الذين يعيشون فى بلدان تمزقها الحروب لا يعانون فقط من مشكلات فى الصحة النفسية، بل من المحتمل أن يتعرّضوا لتغيرات بيولوجية فى الحمض النووى (دى إن إيه) يمكن أن تستمر آثارها الصحية مدى الحياة، حيث أجرى الباحثون تحليلات للحمض النووى لعينات لعاب تم جمعها من 1507 لاجئين سوريين تتراوح أعمارهم بين 6 و19 عاماً يعيشون فى تجمّعات سكنية عشوائية، وراجعوا أيضاً استبيانات أجريت للأطفال والقائمين على رعايتهم، شملت أسئلة عن تعرّض الطفل لأحداث مرتبطة بالحرب، وظهرت فى عينات الأطفال الذين تعرّضوا لأحداث الحرب تغيّرات متعدّدة فى مثيلة الحمض النووى، وهى عملية تفاعل كيميائى تؤدى إلى تشغيل جينات أو تعطيلها، مما يعنى أن الحرب قد تؤدى إلى رد فعل بيولوجى فريد من نوعه. لذلك يجب أن ندعو الآن إلى مؤتمر دولي لإعمار النفوس.",REAL
,https://www.elwatannews.com/news/details/8168453,elwatan,"ليس فقط لأنه المتحف الأكبر فى العالم لحضارة واحدة، بدت وكأنها قد عادت لها الحياة من جديد، وليس لأن زمن انتظار هذه اللقطة السعيدة قد طال لأكثر من عقدين من الزمان، فهناك أسباب كثيرة تجعل من حفل افتتاح المتحف المصرى الكبير حدثاً مميزاً فى تاريخنا المعاصر، ربما أبرزها وأهمها أن تعلن مصر من خلال حفل الافتتاح عن نفسها كمنافس شرس فى أسواق السياحة الدولية بشقيها التاريخى والترفيهى معاً، وأن تظهر على ساحة العالم كدولة قوية تبرهن كل يوم على امتلاكها للقدرات الشاملة، والتى يأتى على رأسها القدرات الوطنية المتميزة فى جميع المجالات.
كما يجب أيضاً أن نفرح لالتقاط ثمار الصبر والجهد والكفاح الاقتصادى، فما حدث ليس إنجازاً عادياً ولا حدثاً عابراً، بل جاء نتيجة استراتيجية طويلة المدى بدأتها الدولة لإعادة اكتشاف نقاط القوة المصرية، فنحن الآن فى محطة الوصول لمجموعة مسارات متوازية تقاطعت فى نقطة العبور للمستقبل بطموح لا حدود له، مسار ترميم الآثار المصرية فى جميع العصور، وما شمله من تطوير مساجد أهل البيت ومسار العائلة المقدسة، بالتوازى مع تطوير البنية التحتية والطرق والمطارات، قبل أن تنتهى بتسويق إعلامى عالمى للحدث الذى تحول إلى مناسبة دولية حضرها العديد من القادة والرؤساء والأسر المالكة الأوروبية والعربية.
كما أن المتحف المصرى الكبير قد أعاد اكتشاف محافظة الجيزة، وأعادها لمكانتها السابقة كإحدى وجهات التنزه والاستجمام لدى المصريين وغيرهم، ووضعها مجدداً كمحطة مهمة على خريطة السياحة الدولية، وأعاد اكتشاف الموقع الأثرى والعبقرى للأهرامات، والتى يمكن بمزيد من التنظيم أن توفر دخلاً من العملة الصعبة يوازى عوائد مصانع كاملة دون عناء.
ولا شك فى أن كل ذلك سينعكس إيجاباً على القدرة التنافسية المصرية فى السوق السياحية، وسيفتح المجال واسعاً نحو جذب العديد من الاستثمارات السياحية فى مجالات الفنادق والقرى السياحية، ما سيخلق حالة من الرواج فى السوق المصرية كافية لإنتاج آلاف من فرص العمل المباشرة وغير المباشرة.
كما لا يجب أن نغفل دور المتحف المصرى الكبير فى بناء الشخصية المصرية، وعودة الحق للحضارة المصرية القديمة التى تعرضت لظلم تاريخى كبير امتد لقرون طويلة، ظلم ناتج عن فهم ناقص وغير صحيح للسرديات الدينية، ما أدى لوجود حالة من الصراع بين المصريين وتاريخهم، والشعب الذى يخجل من ماضيه لا تنتظر منه أن يفكر فى المستقبل، ومن لا يملك مستقبلاً يكافح من أجله يسهل استخدامه لخدمة مستقبل الآخرين.
ولعل أبرز الرسائل التى وجهها حفل الافتتاح الباهر هى عودة الريادة الإنسانية لمصر مرة أخرى، مصر التى مثلت النموذج الأول للدولة فى تاريخ البشر، والمصريون الذين كانوا أول من فكر وتأمل وأنتج، أول من توصل بفطرتهم السليمة إلى منهج التوحيد، وأول من اشتغل بعلوم الحاضر المتقدمة كالطب والهندسة والفلك والصيدلة، فلا ريادة قبلهم ولا مجد بعدهم، هذا ليس من باب الفخر فحسب، بل من باب التحدى أيضاً.
إن أبرز ما عكسه حفل الافتتاح المهيب بعد أيام من نجاح مصر فى تنظيم مؤتمر شرم الشيخ للسلام، هو محورية ومركزية الدور المصرى فى المنطقة، واعتراف العالم ضمنياً بقدرتها وقيمتها التاريخية والسياسية، لتبقى صور ملوك وأمراء الدول الأوروبية وهم يمارسون رياضة الصباح على شواطئ النيل، وتنزه عدد من كبار الضيوف فى المولات والمقاهى، بعد أيام من إشادة الرئيس الأمريكى بالأمن والأمان، دليلاً على أن مصر باتت واحة أمن إقليمية ودولية، وسط إقليم يشتعل وعالم يتأهب للانتقال إلى الرفيق الأعلى!",REAL
,https://www.elwatannews.com/news/details/8168452,elwatan,"يواجه رئيس الوزراء الإسرائيلى بنيامين نتنياهو خطر الاعتقال فى أى وقت، وإن بدا هذا الأمر بعيداً نسبياً لأسباب تتعلق بالولايات المتحدة التى ستقف عائقاً قوياً، والدول الغربية ومدى قدرتها على التنفيذ، فمنذ أيام قليلة، رفضت المحكمة الجنائية الدولية الاستئناف الذى تقدمت به إسرائيل لإلغاء مذكرتى الاعتقال الصادرتين بحق رئيس وزرائها بنيامين نتنياهو ووزير دفاعه السابق يوآف غالانت.
القرار جاء على خلفية تطورات إقليمية أبرزها إعلان وقف إطلاق النار فى غزة وفق خطة السلام الأخيرة للرئيس ترامب، وأثار تساؤلات حول ما إذا كانت تلك التطورات ستؤدى إلى وقف الملاحقات القضائية للمسئولَين الإسرائيليَّين، الأمر الذى أشعل الجدل مرة أخرى حول ما إذا كانت للمذكرتين تبعات تُذكر. ففى 18 أكتوبر من الشهر الماضى رفضت غرفة التحقيق الأولية فى الجنائية الدولية استئناف إسرائيل ضد المذكرتين، مؤكدة اختصاص المحكمة فى التحقيق فى الوضع الفلسطينى، وكانت الجنائية الدولية قد أصدرت مذكرة اعتقال ضد «نتنياهو وجالنت» فى 21 نوفمبر 2024 بتهم جرائم حرب وجرائم ضد الإنسانية، بما فى ذلك استخدام التجويع كوسيلة حرب للقتل والاضطهاد وأعمال غير إنسانية أخرى خلال الحرب على غزة منذ الثامن من أكتوبر 2023 حتى مايو 2024، حيث لا تزال المذكرة سارية المفعول ولم يتم سحبها أو إلغاؤها خاصة أن لجنة تحقيق أممية أوصت بإضافة تهم الإبادة الجماعية إلى المذكرات ضد القادة الإسرائيليين بناءً على انتهاكات لاتفاقية الإبادة الجماعية عام 1948 وذلك رغم التحديات القانونية التى قدمتها إسرائيل.
المذكرة تواجه تحديات كبيرة فى التنفيذ، إذ لا تملك الجنائية الدولية قوة تنفيذية مباشرة وتعتمد على الدول الأعضاء فى اتفاقية روما (124 دولة) لاعتقال المشتبه بهم إذا دخلوا أراضيها، رغم إعلان دول مثل الاتحاد الأوروبى، كندا، إسبانيا، النرويج، جنوب أفريقيا، والمملكة المتحدة التزامهم بالاعتقال فى حال زار «نتنياهو» أراضيهم، غير أن الخبراء يرون ذلك مستحيلاً عملياً. حيث سارعت الولايات المتحدة تحت ولاية ترامب الثانية وقامت بفرض عقوبات على المحكمة فى فبراير 2025 بينما انسحبت المجر من المحكمة فى أبريل 2025 أثناء زيارة «نتنياهو»، وهناك دول أخرى ما زالت تبحث فى إمكانية السماح بزيارات دون اعتقال بسبب الحصانة الدبلوماسية مثل فرنسا وألمانيا. لكن صعوبة تنفيذ الاعتقال لم تمنع القيود المفروضة على سفر «نتنياهو»، مثل تجنب مجالات جوية فرنسية وإسبانية أثناء زيارته للجمعية العامة للأمم المتحدة فى سبتمبر الماضى، وزيارته للمجر بدون اعتقال التى تعتبر من أهم حلفاء إسرائيل.
رغم الرمزية القوية لمذكرتى الاعتقال، فإنهما لم تفضيا إلى أى تداعيات دراماتيكية ملموسة حتى الآن، ربما باستثناء تقييد حركة سفر رئيس الوزراء الإسرائيلى الذى اضطر، وفق صحف إسرائيلية وغربية، إلى اتخاذ طريق أطول من اللازم أثناء رحلته إلى نيويورك الشهر الماضى لتفادى المجالات الجوية لبعض البلدان الأوروبية حتى لا تكون تلك البلدان مضطرة لتنفيذ مذكرة الاعتقال. ورغم أن بعض الدول فرضت حظراً كلياً أو جزئياً على تصدير الأسلحة لإسرائيل، لكن الخطوة لم يكن لها تأثير يذكر فى ضوء مواصلة الولايات المتحدة دعمها العسكرى لها.
وعلى الرغم من الأهمية «المعنوية والقانونية» لقرارات المحاكم الدولية، لكن لا أعتقد أننا سوف نشهد أى شكل من أشكال تفعيل هذه القرارات ضد إسرائيل على المدى القصير أو المنظور، لكنها من الممكن أن تأتى بثمارها فى المستقبل وتؤدى إلى عقوبات قانونية ضد قيادات إسرائيلية.
قرار المحكمة الجنائية الإبقاء على مذكرتى الاعتقال بحق «نتنياهو وغالانت» يعزز سلطتها القضائية، لكنه فى الوقت ذاته يبرز الفجوة بين الأحكام القضائية والواقع السياسى. وبينما تعكس هذه القضية تنامى جرأة المؤسسات القضائية الدولية، فإنها تسلط الضوء كذلك على القيود التى تواجهها من قبل الدول القوية. وفى النهاية فإن مذكرة الاعتقال تمثل خطوة رمزية نحو المساءلة، لكن نجاحها يعتمد على إرادة المجتمع الدولى التى تبدو مشتتة حتى الآن.",REAL
,https://www.elwatannews.com/news/details/8168971,elwatan,"أعلنت مديرية التضامن الاجتماعي بكفر الشيخ عن انتهاء عملية التسجيل لحج الجمعيات الأهلية للعام 1446 هجرية - 2025 ميلادية، اليوم الخميس، وذلك تحت إشراف المحاسب السيد مسلم، وكيل وزارة التضامن الاجتماعي بالمحافظة، وبالتنسيق مع المؤسسة القومية لتيسير الحج والعمرة.
وأفادت المديرية بأن عملية التسجيل عبر
شهدت إقبالًا كبيرًا من المواطنين الراغبين في أداء مناسك الحج، حيث تم تقديم خدمات التسجيل بكل دقة وسرعة من قبل هيئة مكتب الحج في المديرية.
وقد عمل فريق مكتب الحج ب
على تسهيل الإجراءات للمواطنين طوال فترة التسجيل، حيث ساهم كل عضو في الهيئة بجهد كبير لإنجاح هذه المرحلة، وعلى رأسهم: المحاسب السيد مسلم، رئيس هيئة مكتب الحج، والدكتورة نسمة حليم، نائب الرئيس، وخالد حماد، مسؤول المعلومات، والدكتور أحمد البرعي، المسؤول القانوني، وممدوح يوسف، المسؤول الإداري، وإيهاب الشهاوي، المسؤول المالي.
ووجهت المديرية الشكر والتقدير لجميع أعضاء هيئة المكتب على جهودهم المتواصلة والتزامهم في خدمة المواطنين وتسهيل عملية التسجيل بشكل منظم.",REAL
,https://www.elwatannews.com/news/details/8168959,elwatan,"تنقل الإذاعة والتلفزيون المصري، إلى جانب عدد من القنوات الفضائية، غدًا شعائر صلاة الجمعة من مسجد العارف بالله سيدي إبراهيم الدسوقي في مدينة دسوق بمحافظة كفر الشيخ، وذلك في إطار احتفالات المحافظة بعيدها القومي الـ69، وذلك بحضور وزير الأوقاف الدكتور أسامة الأزهري، ومفتي الجمهورية الدكتور نظير محمد عياد، واللواء علاء عبدالمعطي، محافظ كفر الشيخ، وعدد من قيادات المحافظة.
ومن المقرر أن يتلو الشيخ قطب أحمد الطويل، القارئ بالإذاعة والتلفزيون، آيات القرآن الكريم، بينما يلقي خطبة الجمعة الدكتور عبد الحي سرحان، إمام وخطيب بمديرية أوقاف كفر الشيخ.
وينقل شعائر صلاة الجمعة الإعلامي الدكتور وليد الحسيني، عبر التغطية المباشرة للتلفزيون المصري، في بث موحد مع عدد من القنوات الفضائية الخاصة، إلى جانب الإذاعة، ضمن الاحتفالية الدينية التي تشهدها المحافظة بهذه المناسبة الوطنية.
يُذكر أن نقل شعائر صلاة الجمعة من مسجد العارف بالله
يأتي بمناسبة العيد القومي للمحافظة ويُعد تقليدًا سنويًا توقف عام 2019، قبل أن يُستأنف العام الماضي بعد جهود مكثفة لإعادة إحياء هذا التقليد الديني والإعلامي.
وتحتفل محافظة كفر الشيخ بعيدها القومي في 4 نوفمبر من كل عام، تخليدًا لذكرى
عام 1956، التي شهدت انتصار البحرية المصرية على القوات الفرنسية وتدمير البارجة «جان بارت» بمساندة أهالي المحافظة، في واحدة من أبرز ملاحم البطولة والكرامة الوطنية.",REAL
,https://www.elwatannews.com/news/details/8168946,elwatan,"أعلنت شركة مياه الشرب والصرف الصحي بمحافظة كفر الشيخ، قطع المياه لمدة 3 ساعات بعدد من المناطق بمركزي سيدي سالم والحامول، نتيجة حدوث كسور مفاجئة بخطوط المياه الرئيسية.
أوضحت الشركة، في بيان اليوم، أن قطع المياه في مركز سيدي سالم جاء بسبب كسر مفاجئ في خط مياه قطر 10 بوصة من مادة الإسبستوس عند مدخل قرية السيد البلاصي، ما أدى إلى تأثر قرى «السيد البلاصي، والحدادي، وأبو حسين، والشراقوة البحرية» بانقطاع الخدمة، لحين الانتهاء من أعمال الإصلاح.
وفي مركز الحامول، أشارت الشركة إلى أن الانقطاع ناتج عن كسر مفاجئ بخط مياه قطر 10 بوصة خلف
الحامول، ما تسبب في تأثر مناطق القليعة والمنوفات وشارع المركز.
أكدت الشركة المياه ب
، أن فرق الصيانة تعمل حالياً على إصلاح الأعطال في أسرع وقت ممكن، مناشدة المواطنين تدبير احتياجاتهم من المياه خلال فترة الانقطاع، مشيرة إلى أنه سيتم إعادة ضخ المياه فور الانتهاء من الإصلاحات.",REAL
